Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,Has_CreditCard,LoanAmount,Loan_Amount_Term,Owns_House,Property_Area,Loan_Status
Male,No,0,Not Graduate,Yes,43727.0,1488.0,Yes,280,240,1,Urban,N
Other,Yes,1,Not Graduate,Yes,17464.0,26234.0,Yes,164,240,1,Rural,Y
Male,No,2,Graduate,No,52777.0,43027.0,Yes,564,360,0,Urban,N
Female,Yes,2,Not Graduate,No,18406.0,10807.0,Yes,161,240,1,Urban,N
Male,Yes,1,Not Graduate,No,74698.0,43977.0,Yes,195,180,0,Urban,N
Male,No,2,Not Graduate,No,67086.0,42091.0,Yes,398,180,1,Urban,Y
Female,Yes,3,Not Graduate,Yes,9797.0,34955.0,Yes,85,360,0,Urban,N
Male,Yes,2,Graduate,Yes,7858.0,21594.0,Yes,257,240,1,Urban,Y
Male,No,0,Not Graduate,Yes,69373.0,49422.0,Yes,53,180,0,Urban,N
Other,Yes,1,Graduate,No,70551.0,16047.0,Yes,169,120,0,Rural,Y
Female,Yes,1,Not Graduate,Yes,63796.0,9788.0,Yes,158,120,1,Rural,Y
Male,No,0,Not Graduate,Yes,68509.0,26935.6,Yes,127,240,0,Urban,N
Female,Yes,0,Graduate,No,10234.0,16749.0,Yes,98,180,1,Semiurban,Y
Male,No,0,Not Graduate,Yes,73284.0,43491.0,Yes,158,300,1,Urban,Y
Other,Yes,3,Not Graduate,No,31454.0,19435.0,Yes,529,300,0,Urban,N
Female,No,2,Graduate,No,68599.0,33551.0,Yes,421,180,1,Urban,Y
Male,Yes,2,Not Graduate,No,43989.0,43171.0,Yes,571,240,0,Rural,N
Female,Yes,3,Graduate,Yes,31547.0,39906.0,Yes,425,120,0,Urban,N
Other,No,0,Graduate,Yes,56804.0,25608.0,Yes,172,120,0,Rural,Y
Other,No,1,Graduate,Yes,58941.0,7159.0,Yes,637,180,1,Semiurban,Y
Other,Yes,1,Not Graduate,Yes,26567.0,38253.0,Yes,684,60,0,Rural,N
Male,No,1,Graduate,Yes,5325.0,45129.0,Yes,698,120,1,Rural,N
Male,Yes,0,Graduate,Yes,74386.0,49389.0,Yes,139,180,1,Semiurban,Y
Other,No,3,Not Graduate,Yes,72908.0,12075.0,Yes,198,360,0,Rural,N
Male,Yes,3,Graduate,Yes,58516.0,42945.0,Yes,50,120,0,Rural,N
Other,Yes,3,Not Graduate,No,24149.0,39826.0,Yes,469,60,1,Urban,N
Male,Yes,2,Not Graduate,No,5879.0,48652.0,Yes,567,240,1,Semiurban,Y
Other,Yes,2,Graduate,Yes,17908.0,47337.0,Yes,416,60,0,Rural,N
Female,Yes,2,Not Graduate,No,20650.0,1462.0,Yes,195,120,1,Urban,N
Other,No,2,Not Graduate,No,39872.0,30176.0,Yes,662,180,0,Semiurban,N
Other,No,1,Not Graduate,Yes,70855.0,29787.0,Yes,281,300,1,Semiurban,Y
Male,Yes,1,Graduate,Yes,58020.0,9413.0,Yes,668,120,0,Semiurban,Y
Male,Yes,3,Graduate,Yes,43488.0,29811.0,Yes,518,60,1,Semiurban,Y
Male,No,2,Graduate,No,47819.0,18050.0,Yes,261,180,1,Rural,Y
Male,No,3,Not Graduate,No,64481.0,11628.0,Yes,155,120,0,Semiurban,N
Male,No,0,Graduate,Yes,66241.0,39064.0,Yes,314,120,1,Semiurban,Y
Male,No,2,Graduate,Yes,58347.0,34424.0,Yes,307,120,1,Semiurban,Y
Female,No,2,Not Graduate,No,74599.0,33899.0,Yes,674,300,0,Rural,N
Other,Yes,3,Graduate,Yes,64216.0,31247.0,Yes,693,180,1,Urban,N
Other,Yes,3,Not Graduate,Yes,72098.0,810.0,Yes,395,60,1,Rural,Y
Other,No,0,Graduate,No,55350.0,55.0,Yes,260,360,1,Rural,Y
Female,No,3,Not Graduate,No,68228.0,19907.0,Yes,132,60,1,Rural,Y
Other,No,2,Not Graduate,Yes,73040.0,23943.0,Yes,132,240,1,Semiurban,Y
Female,No,1,Not Graduate,No,15631.0,19046.0,Yes,398,300,1,Urban,N
Female,No,0,Not Graduate,No,26118.0,3279.0,Yes,344,240,0,Semiurban,Y
Female,No,0,Graduate,Yes,49774.0,1533.0,Yes,237,240,1,Urban,Y
Other,No,2,Not Graduate,Yes,63513.0,36779.0,Yes,467,360,0,Urban,N
Female,No,1,Not Graduate,Yes,59141.0,17046.0,Yes,633,120,1,Rural,Y
Other,No,3,Not Graduate,Yes,72659.0,20229.0,Yes,333,360,0,Rural,N
Male,No,1,Not Graduate,Yes,64265.0,47403.0,Yes,525,300,1,Urban,Y
Male,No,1,Not Graduate,Yes,48689.0,38735.0,Yes,529,240,0,Urban,Y
Female,Yes,2,Graduate,No,31883.0,24291.0,Yes,90,240,1,Rural,N
Female,Yes,3,Not Graduate,Yes,24167.0,12516.0,Yes,121,360,1,Rural,Y
Other,Yes,2,Graduate,No,3071.0,15624.0,Yes,649,180,0,Rural,N
Female,No,3,Not Graduate,Yes,35234.0,39377.0,Yes,544,240,0,Urban,N
Female,No,3,Not Graduate,Yes,8516.0,39048.0,Yes,358,180,0,Urban,Y
Female,No,2,Not Graduate,Yes,11234.0,2004.0,Yes,316,240,0,Urban,N
Female,Yes,1,Not Graduate,Yes,7360.0,44729.0,Yes,288,360,1,Urban,N
Other,No,2,Graduate,Yes,43160.0,5434.0,Yes,648,60,1,Semiurban,Y
Other,No,3,Graduate,No,14544.0,37014.0,Yes,54,120,0,Rural,Y
Male,Yes,0,Graduate,Yes,9381.0,36164.0,Yes,161,300,0,Semiurban,N
Other,No,0,Graduate,Yes,26128.0,40338.0,Yes,367,240,0,Rural,N
Male,No,2,Not Graduate,Yes,9834.0,41312.0,Yes,96,360,1,Urban,Y
Female,No,2,Graduate,No,55175.0,4561.0,Yes,342,240,0,Urban,N
Other,No,1,Graduate,No,63514.0,33831.0,Yes,416,360,1,Urban,Y
Other,Yes,0,Not Graduate,Yes,25727.0,1395.0,Yes,264,180,0,Urban,N
Female,Yes,1,Graduate,Yes,55659.0,52.0,Yes,348,240,1,Urban,Y
Male,Yes,2,Not Graduate,Yes,10530.0,19535.0,Yes,110,360,1,Urban,Y
Female,No,3,Not Graduate,Yes,34509.0,22054.0,Yes,471,360,0,Semiurban,Y
Female,No,1,Not Graduate,No,32409.0,35554.0,Yes,433,120,0,Urban,N
Other,No,1,Not Graduate,Yes,48598.0,14675.0,Yes,465,240,1,Semiurban,Y
Male,Yes,2,Graduate,No,62130.0,33912.0,Yes,688,60,0,Urban,N
Female,Yes,3,Graduate,No,47089.0,2112.0,Yes,625,60,1,Urban,Y
Other,Yes,0,Not Graduate,Yes,54524.0,13751.0,Yes,449,120,1,Urban,Y
Female,No,1,Graduate,No,58954.0,33063.0,Yes,226,180,0,Rural,Y
Female,No,2,Graduate,Yes,41996.0,27565.0,Yes,142,180,1,Urban,Y
Other,Yes,1,Graduate,No,24505.0,47308.0,Yes,557,360,1,Urban,Y
Other,Yes,2,Graduate,Yes,33132.0,37510.0,Yes,684,360,1,Semiurban,Y
Male,No,2,Not Graduate,Yes,35558.0,32021.0,Yes,576,360,1,Urban,Y
Female,No,2,Graduate,Yes,60202.0,39046.0,Yes,325,240,1,Rural,Y
Other,No,3,Graduate,Yes,27116.0,2425.0,Yes,583,240,0,Urban,N
Other,Yes,0,Not Graduate,No,12250.0,7219.0,Yes,232,60,0,Rural,N
Male,Yes,3,Graduate,No,28547.0,39779.0,Yes,461,300,1,Semiurban,Y
Male,Yes,0,Graduate,No,62734.0,2627.0,Yes,698,360,0,Semiurban,Y
Other,Yes,2,Graduate,Yes,8455.0,37573.0,Yes,80,60,0,Rural,N
Other,No,3,Graduate,No,28474.0,14199.0,Yes,401,60,0,Rural,Y
Female,No,1,Graduate,Yes,45773.0,24002.0,Yes,261,300,0,Rural,N
Male,Yes,3,Not Graduate,Yes,4502.0,8701.0,Yes,234,240,0,Rural,N
Female,No,3,Graduate,No,34117.0,7935.0,Yes,636,240,0,Rural,N
Female,No,3,Not Graduate,Yes,10042.0,17845.0,Yes,220,360,1,Urban,Y
Female,No,3,Not Graduate,No,33501.0,6920.0,Yes,281,120,0,Rural,N
Other,No,3,Not Graduate,Yes,23244.0,14261.0,Yes,123,120,0,Urban,N
Female,No,0,Graduate,Yes,27242.0,18383.0,Yes,302,60,1,Semiurban,Y
Female,Yes,0,Graduate,No,59671.0,34738.0,Yes,347,180,0,Rural,Y
Female,No,1,Graduate,No,59235.0,1551.0,Yes,123,360,1,Semiurban,Y
Other,No,3,Graduate,No,33766.0,20235.0,Yes,483,240,0,Urban,N
Female,Yes,3,Graduate,No,61552.0,16485.0,Yes,248,360,1,Rural,Y
Female,Yes,1,Not Graduate,No,8010.0,40851.0,Yes,133,60,1,Urban,Y
Male,No,1,Not Graduate,Yes,25146.0,17844.0,Yes,266,360,1,Rural,Y
Other,No,2,Not Graduate,No,37907.0,27422.0,Yes,510,180,0,Rural,N
Female,No,1,Not Graduate,Yes,68161.0,25309.0,Yes,286,180,0,Rural,N
Male,No,1,Graduate,Yes,60900.0,44052.0,Yes,510,300,1,Rural,Y
Other,No,2,Not Graduate,No,16960.0,49684.0,Yes,307,240,1,Urban,N
Other,Yes,0,Graduate,Yes,64030.0,32859.0,Yes,278,60,1,Semiurban,Y
Other,No,2,Not Graduate,No,39512.0,1819.0,Yes,347,60,1,Rural,N
Other,No,0,Graduate,No,23005.0,17540.0,No,667,180,0,Semiurban,Y
Other,No,1,Graduate,Yes,67056.0,4934.0,Yes,554,300,1,Semiurban,Y
Female,Yes,2,Graduate,Yes,42749.6,8696.0,Yes,688,300,1,Semiurban,N
Female,No,2,Not Graduate,No,66663.0,30148.0,Yes,489,60,1,Urban,Y
Female,No,0,Not Graduate,Yes,61316.0,4936.0,Yes,634,300,0,Semiurban,N
Female,Yes,2,Not Graduate,Yes,72443.0,6868.0,Yes,222,240,0,Rural,N
Male,No,2,Not Graduate,Yes,14603.0,43155.0,Yes,211,60,0,Rural,N
Female,Yes,3,Not Graduate,Yes,45251.0,9125.0,Yes,502,180,0,Rural,N
Other,No,0,Not Graduate,Yes,3163.0,27812.0,Yes,656,120,1,Semiurban,Y
Female,Yes,2,Graduate,Yes,71998.0,28985.0,Yes,69,240,1,Semiurban,Y
Female,Yes,2,Graduate,Yes,13287.0,19088.0,Yes,121,60,1,Semiurban,Y
Other,Yes,1,Not Graduate,Yes,57465.0,20702.0,Yes,631,360,0,Rural,Y
Female,No,3,Not Graduate,Yes,61144.0,18493.0,Yes,451,120,1,Urban,N
Female,Yes,3,Graduate,Yes,44894.0,31327.0,Yes,493,240,0,Semiurban,N
Female,Yes,1,Graduate,No,9227.0,29295.0,Yes,422,180,0,Urban,N
Male,No,1,Graduate,No,53842.0,26999.0,Yes,357,300,0,Semiurban,N
Female,Yes,1,Not Graduate,No,34790.0,43606.0,Yes,586,240,1,Urban,Y
Other,No,1,Not Graduate,Yes,36001.0,45460.0,Yes,627,360,0,Rural,Y
Other,No,3,Not Graduate,Yes,37644.0,7072.0,Yes,333,360,1,Rural,Y
Female,Yes,2,Graduate,Yes,44921.0,24002.0,Yes,539,360,0,Semiurban,N
Female,Yes,2,Not Graduate,Yes,50951.0,16773.0,Yes,394,60,1,Semiurban,Y
Female,No,1,Not Graduate,Yes,74875.0,41725.0,Yes,325,120,0,Rural,N
Other,Yes,0,Not Graduate,No,53197.0,8539.0,Yes,375,60,0,Urban,N
Other,Yes,1,Not Graduate,Yes,41859.0,44533.0,Yes,598,300,0,Urban,N
Male,Yes,2,Not Graduate,No,34937.0,9537.0,Yes,65,240,0,Rural,N
Male,Yes,0,Not Graduate,No,7481.0,32287.0,Yes,232,120,0,Semiurban,N
Male,No,1,Graduate,No,40227.0,48191.0,Yes,242,240,0,Semiurban,N
Other,No,0,Not Graduate,Yes,20791.0,48281.0,Yes,63,180,0,Semiurban,N
Male,Yes,1,Graduate,No,3207.0,11197.0,Yes,73,180,1,Rural,N
Female,No,3,Graduate,Yes,40138.0,27140.0,Yes,644,240,1,Semiurban,Y
Female,Yes,2,Graduate,Yes,12944.0,15754.0,Yes,285,120,1,Semiurban,Y
Other,Yes,1,Not Graduate,No,20285.0,8521.0,Yes,552,360,1,Urban,Y
Male,Yes,0,Not Graduate,No,47558.0,44494.0,Yes,304,120,0,Rural,N
Female,Yes,2,Not Graduate,No,29782.0,36561.0,Yes,426,60,1,Semiurban,N
Other,No,1,Not Graduate,Yes,60803.0,38832.0,Yes,364,120,1,Rural,Y
Male,Yes,1,Graduate,Yes,7489.0,14427.0,Yes,356,240,0,Urban,N
Female,No,1,Not Graduate,No,12108.0,34013.0,Yes,158,120,1,Rural,Y
Male,Yes,1,Graduate,Yes,67430.0,35005.0,Yes,324,180,0,Rural,Y
Other,No,3,Not Graduate,Yes,11030.0,24780.0,Yes,367,240,1,Urban,N
Male,No,2,Not Graduate,Yes,64603.0,47873.0,Yes,294,60,0,Rural,N
Other,No,3,Graduate,No,24118.0,12376.0,Yes,471,240,0,Semiurban,N
Male,No,2,Graduate,No,14593.0,24299.0,Yes,180,240,1,Rural,N
Female,Yes,1,Graduate,No,70730.0,27578.0,Yes,474,120,1,Semiurban,Y
Other,No,2,Not Graduate,Yes,32439.0,16746.0,Yes,194,300,0,Urban,N
Other,Yes,0,Graduate,No,47592.0,44402.0,Yes,392,60,0,Semiurban,N
Other,No,2,Graduate,Yes,49261.0,16715.0,Yes,268,60,0,Semiurban,N
Male,No,0,Graduate,Yes,49652.0,27544.0,Yes,634,360,0,Urban,N
Male,No,0,Not Graduate,Yes,7538.0,45763.0,Yes,246,60,0,Semiurban,N
Female,Yes,3,Graduate,Yes,23442.0,40361.0,Yes,644,360,1,Semiurban,N
Other,No,2,Graduate,No,7842.0,6987.0,Yes,667,180,1,Rural,Y
Other,Yes,1,Not Graduate,No,53951.0,46534.0,Yes,661,240,1,Semiurban,Y
Male,Yes,2,Graduate,Yes,43338.0,47798.0,Yes,127,360,1,Urban,Y
Male,Yes,3,Graduate,No,44464.0,33189.0,Yes,420,120,1,Rural,Y
Female,No,0,Graduate,No,8773.0,8954.0,Yes,144,60,0,Rural,N
Female,No,0,Not Graduate,No,61218.0,21674.0,Yes,438,120,1,Semiurban,Y
Male,No,3,Graduate,No,38646.0,33016.0,Yes,564,120,1,Rural,Y
Other,No,3,Graduate,No,48337.0,39092.0,Yes,96,60,1,Urban,N
Female,No,2,Graduate,No,18586.0,11738.0,Yes,207,180,0,Urban,N
Male,No,0,Graduate,No,46293.0,482.0,Yes,320,240,1,Semiurban,N
Male,No,3,Graduate,No,47180.0,31508.0,Yes,471,360,0,Semiurban,N
Other,Yes,2,Graduate,No,61039.0,44435.0,Yes,77,240,1,Urban,Y
Male,No,2,Graduate,No,47807.0,44818.0,Yes,226,240,0,Urban,N
Male,Yes,1,Not Graduate,No,30740.0,11424.0,Yes,136,120,1,Urban,Y
Female,Yes,0,Not Graduate,Yes,9772.0,20798.0,Yes,636,360,0,Rural,N
Male,No,2,Not Graduate,Yes,42358.0,45586.0,Yes,317,180,1,Semiurban,Y
Male,No,3,Graduate,No,17647.0,28667.0,Yes,103,240,0,Semiurban,N
Female,Yes,0,Not Graduate,No,19504.0,28403.0,Yes,132,60,1,Urban,Y
Other,Yes,3,Graduate,No,9460.0,42907.0,Yes,593,300,0,Urban,N
Other,No,3,Graduate,No,9281.0,39474.0,Yes,434,120,0,Semiurban,Y
Female,Yes,2,Graduate,Yes,25246.0,9559.0,Yes,572,300,1,Rural,N
Female,Yes,2,Not Graduate,Yes,39499.0,8314.0,Yes,272,180,0,Semiurban,N
Other,Yes,1,Not Graduate,No,49733.0,17133.0,Yes,616,180,1,Semiurban,N
Other,Yes,3,Graduate,Yes,31491.0,45374.0,Yes,335,180,0,Semiurban,N
Other,No,2,Graduate,No,47536.0,34365.0,Yes,629,180,1,Urban,Y
Other,No,1,Not Graduate,Yes,50872.0,32221.0,Yes,493,360,1,Semiurban,Y
Other,Yes,0,Not Graduate,No,54566.0,32156.0,Yes,138,300,0,Semiurban,N
Female,Yes,1,Not Graduate,Yes,28416.0,25161.0,Yes,659,120,1,Semiurban,N
Male,Yes,1,Not Graduate,Yes,9635.0,39156.0,Yes,578,300,1,Semiurban,Y
Other,No,3,Not Graduate,Yes,22189.0,8735.0,Yes,210,360,0,Rural,N
Other,No,0,Not Graduate,No,65929.0,5576.0,Yes,207,240,0,Rural,N
Male,Yes,3,Not Graduate,Yes,14498.0,8206.0,Yes,318,180,1,Urban,Y
Male,Yes,3,Graduate,No,63777.0,26042.0,Yes,429,240,1,Semiurban,Y
Male,Yes,1,Graduate,Yes,53617.0,24337.0,Yes,81,180,0,Urban,N
Male,No,1,Not Graduate,Yes,62200.0,34246.0,Yes,136,120,1,Semiurban,Y
Male,Yes,2,Not Graduate,No,13427.0,9574.0,Yes,142,180,1,Urban,Y
Male,Yes,1,Graduate,No,52555.0,43018.0,Yes,559,180,1,Semiurban,Y
Female,Yes,2,Not Graduate,No,9570.0,35042.0,Yes,644,60,1,Rural,Y
Male,Yes,3,Graduate,Yes,27988.0,34929.0,Yes,565,240,1,Rural,Y
Male,Yes,1,Graduate,No,61881.0,19992.0,Yes,138,60,1,Semiurban,Y
Female,No,0,Not Graduate,No,56401.0,49755.0,Yes,203,240,0,Urban,N
Male,No,0,Graduate,No,42114.0,4043.0,Yes,643,240,1,Semiurban,Y
Other,No,3,Not Graduate,Yes,11408.0,40022.0,Yes,207,360,1,Semiurban,N
Other,Yes,3,Not Graduate,No,50606.0,29264.0,Yes,467,180,0,Semiurban,N
Male,No,1,Graduate,No,48854.0,46329.0,Yes,302,240,0,Rural,N
Female,Yes,2,Graduate,Yes,36573.0,19876.0,Yes,338,360,1,Urban,Y
Other,No,1,Graduate,No,54968.0,30929.0,Yes,208,60,1,Rural,Y
Female,No,2,Not Graduate,Yes,30385.0,27574.0,Yes,361,60,0,Semiurban,Y
Other,Yes,1,Not Graduate,No,28847.0,11784.0,Yes,623,120,0,Urban,N
Male,Yes,0,Not Graduate,No,58383.0,9196.0,Yes,630,120,1,Urban,Y
Female,Yes,0,Not Graduate,No,10420.0,6754.0,Yes,484,180,0,Rural,N
Female,No,2,Not Graduate,No,45147.0,46627.0,Yes,403,240,0,Semiurban,Y
Female,Yes,1,Not Graduate,Yes,16806.0,27704.0,Yes,314,180,1,Semiurban,Y
Other,No,3,Not Graduate,Yes,7257.0,47441.0,Yes,57,180,0,Urban,N
Other,No,2,Graduate,Yes,21696.0,29396.0,Yes,156,180,1,Rural,Y
Other,No,0,Not Graduate,Yes,37763.0,17198.0,Yes,654,360,0,Rural,N
Male,Yes,2,Graduate,Yes,73531.0,8723.0,Yes,118,180,1,Semiurban,Y
Other,Yes,1,Graduate,Yes,21126.0,33526.0,Yes,489,60,1,Rural,N
Male,Yes,3,Not Graduate,No,36923.0,49157.0,Yes,187,120,1,Urban,Y
Female,No,3,Graduate,No,44353.0,41544.0,Yes,407,240,0,Semiurban,N
Female,No,2,Graduate,No,10202.0,36444.0,Yes,677,300,1,Urban,Y
Male,Yes,1,Graduate,Yes,66168.0,17918.0,Yes,569,300,1,Rural,Y
Other,No,1,Not Graduate,No,65835.0,45852.0,Yes,117,300,1,Semiurban,Y
Male,No,3,Graduate,Yes,51809.0,29027.0,Yes,195,240,1,Urban,Y
Female,No,0,Not Graduate,Yes,16341.0,2266.0,Yes,299,180,1,Semiurban,N
Female,Yes,1,Not Graduate,No,68410.0,2414.0,Yes,433,60,1,Semiurban,Y
Male,No,3,Not Graduate,No,23640.0,45944.0,Yes,517,240,1,Urban,N
Other,No,3,Graduate,Yes,28905.0,49712.0,Yes,560,240,0,Semiurban,N
Other,Yes,1,Graduate,Yes,12838.0,20843.0,Yes,543,60,1,Semiurban,Y
Male,Yes,1,Not Graduate,Yes,27275.0,34086.0,Yes,564,360,1,Semiurban,Y
Male,Yes,2,Not Graduate,No,9339.0,2552.0,Yes,413,60,1,Urban,N
Other,Yes,0,Not Graduate,Yes,62999.0,22704.0,Yes,448,240,1,Urban,Y
Female,Yes,2,Graduate,Yes,16449.0,38186.0,Yes,689,360,1,Semiurban,Y
Male,Yes,2,Graduate,No,50550.0,46363.0,Yes,169,120,1,Urban,Y
Other,No,3,Graduate,Yes,24813.0,19244.0,Yes,104,360,1,Semiurban,N
Other,No,3,Graduate,No,25659.0,39488.0,Yes,119,300,1,Rural,Y
Female,No,0,Graduate,Yes,15068.0,31537.0,Yes,543,360,1,Rural,N
Female,No,2,Graduate,No,49471.0,33845.0,Yes,405,120,0,Rural,N
Female,Yes,2,Graduate,Yes,29880.0,21823.0,Yes,517,240,0,Urban,Y
Female,No,3,Not Graduate,No,28847.0,2526.0,Yes,337,300,1,Semiurban,N
Female,Yes,3,Graduate,Yes,37055.0,48669.0,Yes,286,360,0,Urban,N
Male,Yes,1,Not Graduate,Yes,17802.0,32501.0,Yes,267,60,1,Rural,N
Other,No,2,Graduate,No,7944.0,33489.0,Yes,577,180,1,Rural,Y
Male,No,0,Not Graduate,No,3360.0,42204.0,Yes,319,60,1,Semiurban,Y
Male,Yes,2,Graduate,Yes,66475.0,5801.0,Yes,367,240,1,Semiurban,Y
Male,Yes,3,Graduate,Yes,6464.0,22437.0,Yes,313,300,1,Semiurban,Y
Male,Yes,1,Graduate,Yes,21610.0,31957.0,Yes,694,300,0,Urban,Y
Male,Yes,2,Not Graduate,Yes,33607.0,1345.0,Yes,393,360,1,Urban,N
Female,No,0,Graduate,Yes,8044.0,745.0,Yes,526,240,0,Semiurban,N
Female,Yes,3,Graduate,Yes,41700.0,13326.0,Yes,570,240,1,Urban,Y
Other,No,1,Not Graduate,Yes,62890.0,8124.0,Yes,91,180,0,Urban,N
Male,Yes,2,Graduate,No,13916.0,5599.0,Yes,67,180,1,Rural,Y
Other,Yes,0,Graduate,Yes,72311.0,33645.0,Yes,259,300,1,Rural,Y
Female,Yes,3,Not Graduate,No,48347.0,24709.0,Yes,481,60,0,Semiurban,N
Female,No,0,Graduate,Yes,3817.0,37581.0,Yes,379,300,0,Semiurban,N
Female,Yes,2,Not Graduate,Yes,5146.0,10616.0,Yes,325,120,1,Semiurban,N
Male,No,3,Not Graduate,No,26480.0,7764.0,Yes,471,300,1,Rural,Y
Male,No,2,Not Graduate,Yes,35146.0,40077.0,Yes,197,180,0,Urban,Y
Female,No,1,Graduate,No,35611.0,10891.0,Yes,99,360,0,Urban,N
Other,Yes,2,Graduate,Yes,27234.0,9654.0,Yes,182,120,1,Rural,Y
Other,No,1,Not Graduate,Yes,7958.0,29817.0,Yes,634,300,0,Semiurban,N
Female,No,2,Not Graduate,Yes,42520.0,34132.0,Yes,154,180,1,Semiurban,Y
Other,Yes,0,Graduate,Yes,19825.0,49116.0,Yes,341,60,0,Semiurban,N
Female,Yes,0,Graduate,No,60036.0,15538.0,Yes,281,120,1,Semiurban,Y
Other,No,3,Graduate,No,62006.0,25807.0,Yes,150,360,1,Urban,Y
Female,No,0,Not Graduate,No,61214.0,14289.0,Yes,308,360,1,Semiurban,Y
Other,Yes,0,Graduate,Yes,30450.0,4261.0,Yes,341,60,0,Rural,N
Female,No,0,Not Graduate,Yes,66211.0,28281.0,Yes,94,240,0,Urban,N
Female,No,1,Graduate,No,22596.0,4082.0,Yes,532,60,1,Semiurban,N
Other,Yes,1,Graduate,Yes,62000.0,17963.0,Yes,661,180,0,Semiurban,Y
Female,No,1,Not Graduate,No,70432.0,29770.0,Yes,206,180,1,Urban,Y
Female,Yes,2,Not Graduate,No,36857.0,21983.0,Yes,274,180,0,Rural,N
Female,Yes,1,Graduate,No,3308.0,3419.0,Yes,122,240,0,Urban,N
Male,Yes,2,Not Graduate,No,28168.0,30991.0,Yes,630,300,0,Urban,N
Male,No,1,Graduate,Yes,31419.0,18401.0,Yes,221,300,1,Semiurban,Y
Other,Yes,2,Graduate,No,73029.0,20401.0,Yes,469,360,1,Urban,N
Male,No,3,Not Graduate,No,15756.0,3037.0,Yes,463,300,0,Semiurban,N
Other,Yes,3,Not Graduate,No,32288.0,14501.0,Yes,610,180,0,Urban,N
Male,No,2,Graduate,No,15384.0,17145.0,Yes,285,60,0,Urban,Y
Other,No,3,Not Graduate,Yes,42852.0,46165.0,Yes,670,300,1,Semiurban,N
Male,Yes,1,Graduate,Yes,37125.0,47948.0,Yes,429,60,1,Urban,Y
Other,No,2,Not Graduate,No,30959.6,12838.0,Yes,506,300,1,Semiurban,Y
Female,No,3,Graduate,No,54539.0,16982.0,Yes,565,180,0,Urban,N
Female,Yes,3,Not Graduate,Yes,50803.0,3743.0,Yes,253,300,1,Urban,Y
Male,Yes,0,Graduate,Yes,61825.0,31966.0,Yes,468,60,0,Semiurban,N
Other,No,1,Not Graduate,Yes,63555.0,41376.0,Yes,133,360,0,Urban,N
Female,Yes,0,Not Graduate,Yes,39496.0,44393.0,Yes,263,300,0,Rural,N
Other,Yes,2,Not Graduate,Yes,8294.0,48273.0,Yes,440,360,0,Urban,Y
Female,Yes,3,Not Graduate,No,47852.0,46795.0,Yes,408,120,0,Urban,N
Other,No,3,Not Graduate,No,68858.0,6210.0,Yes,422,240,0,Urban,N
Male,Yes,3,Not Graduate,Yes,18836.0,33850.0,Yes,623,360,0,Semiurban,N
Other,No,0,Not Graduate,No,38828.0,587.0,Yes,107,60,0,Semiurban,N
Female,Yes,0,Not Graduate,No,51978.0,29443.0,Yes,486,120,1,Rural,Y
Male,Yes,1,Graduate,Yes,41403.0,10999.0,Yes,698,120,0,Semiurban,Y
Other,No,2,Not Graduate,Yes,41517.4,36426.0,Yes,567,180,1,Rural,N
Female,Yes,1,Not Graduate,Yes,12453.0,15845.0,Yes,135,120,0,Urban,N
Male,Yes,1,Not Graduate,Yes,28381.0,10415.0,Yes,197,240,0,Urban,N
Other,Yes,3,Not Graduate,No,67542.0,45377.0,Yes,625,240,0,Urban,N
Female,Yes,0,Not Graduate,No,61877.0,21964.0,Yes,524,240,0,Urban,N
Other,No,2,Graduate,No,56377.0,10375.0,Yes,184,240,1,Rural,Y
Other,No,1,Graduate,No,6664.0,47531.0,Yes,167,180,0,Rural,N
Male,No,2,Not Graduate,Yes,38864.0,16148.0,Yes,585,300,1,Urban,N
Male,No,3,Not Graduate,No,16871.0,5913.0,Yes,428,60,1,Urban,N
Female,No,1,Not Graduate,Yes,73195.0,42981.0,Yes,313,60,1,Semiurban,Y
Male,No,0,Not Graduate,No,28929.0,21410.0,Yes,372,360,0,Urban,N
Female,No,1,Graduate,No,8730.0,29351.0,Yes,60,180,0,Rural,N
Other,Yes,3,Not Graduate,Yes,38622.4,43329.0,Yes,627,60,1,Rural,Y
Other,No,1,Graduate,Yes,58414.0,25935.0,Yes,312,180,1,Semiurban,Y
Female,No,3,Not Graduate,Yes,73945.0,49932.0,Yes,73,360,0,Urban,Y
Other,No,1,Graduate,No,32234.0,32938.0,Yes,190,60,0,Semiurban,N
Male,Yes,2,Graduate,Yes,3547.0,37787.0,Yes,503,360,1,Rural,Y
Other,No,0,Graduate,No,57284.0,24666.4,Yes,280,300,0,Semiurban,Y
Male,No,3,Not Graduate,No,71436.0,46497.0,Yes,649,300,1,Semiurban,Y
Female,No,2,Not Graduate,Yes,54417.0,2108.0,Yes,165,240,1,Rural,Y
Female,Yes,3,Not Graduate,No,11946.0,15476.0,Yes,329,60,0,Urban,N
Other,No,1,Not Graduate,Yes,55943.0,9850.0,Yes,599,300,0,Semiurban,N
Other,Yes,3,Not Graduate,Yes,14020.0,9987.0,Yes,248,300,0,Semiurban,Y
Male,Yes,3,Graduate,No,7317.0,39384.0,Yes,332,360,1,Rural,N
Male,Yes,0,Graduate,No,3523.0,35553.0,Yes,335,120,1,Rural,Y
Other,Yes,2,Graduate,No,58076.0,33164.0,Yes,177,240,1,Semiurban,Y
